Index,Volume,Name,Census isosig,Method,Time,Final isosig,Genus,Census fundamental group rank,Homology rank,Haken,
0,0.9427073627769280,m003(-3 1),jLvMLQQbfefgihhiixiptvvvgof,Vertex,0.46266984939575200,jLvMLQQbfefgihhiixiptvvvgof,2,2,2,FALSE,
1,0.9813688288922320,m003(-2 3),jLvvQQQbghighigihduqugksnof,Vertex,0.5549309253692630,jLvvQQQbghighigihduqugksnof,2,2,1,FALSE,
2,1.0149416064096500,m007(3 1),jLvAzQQbefgihhiihxttasjvobr,Vertex,0.3085298538208010,jLvAzQQbefgihhiihxttasjvobr,2,2,2,FALSE,
3,1.2637092386580400,m003(-4 3),kLLLLMQkacfgijjhiijnkgjitpemgn,Vertex,0.25862598419189500,jLLvQMQcdfeghiihihsqaggqtni,2,2,2,FALSE,
4,1.2844853004683500,m004(6 1),kLLvLQQkcdjgjijhihihsfrovojgng,Cliques,1.8625707626342800,kLLvLQQkcdjgjijhihihsfrovojgng,2,2,1,FALSE,
5,1.3985088841508100,m004(1 2),kLLLLQMkbcghgihijjjtsmnonnkddl,Vertex,1.1848771572113000,kLLLLQMkbcghgihijjjtsmnonnkddl,2,2,0,FALSE,
6,1.4140610441653900,m009(4 1),kLLvLQQkcdhgjijgijihssrovogncc,Vertex,1.251356840133670,kLLvLQQkcdhgjijgijihssrovogncc,2,2,1,FALSE,
7,1.4140610441653900,m003(-3 4),kLLvLQQkachjihijihjnkpxpadplem,Vertex,0.616492748260498,kLLvLQQkachjihijihjnkpxpadplem,2,2,1,FALSE,
8,1.4236119002928300,m003(-4 1),kLLLLPQkacfghhjiijjnkgjiuldmcn,Vertex,0.9821517467498780,kLLLLPQkacfghhjiijjnkgjiuldmcn,2,2,1,FALSE,
9,1.4406990067273600,m004(3 2),kLLLLMQkbcgfgjihijjtsmgoxffsuq,Vertex,0.9559030532836910,kLLLLMQkbcgfgjihijjtsmgoxffsuq,2,2,1,FALSE,
10,1.4637766449272400,m004(7 1),lLLLALPQccdgfeihjkkjkhshadhtrcrsw,Gadget and cliques,7.737313985824590,lLLLALPQccdgfeihjkkjkhshadhtrcrsw,2,2,1,FALSE,
11,1.5294773294300300,m004(5 2),lLLLPzMQccddhfijhkjkkpkrbkaaotscs,Vertex,0.5445640087127690,kLLLLMQkccfghjhihjjlnagghncrpt,2,2,1,FALSE,
12,1.5435689114718600,m003(-5 3),kLLLLMQkacfgijjhiijjkgjitpemgn,Vertex,0.9242990016937260,kLLLLMQkacfgijjhiijjkgjitpemgn,2,2,1,FALSE,
13,1.5435689114718600,m007(1 2),kLLLvQQkbcegjhiihjjtsugakvvfdd,Vertex,1.215583086013790,kLLLvQQkbcegjhiihjjtsugakvvfdd,2,2,1,FALSE,
14,1.5831666606248100,m007(4 1),kLLvQPPkbeghfhiijjjhhhapoatiek,Vertex,0.6904499530792240,kLLvQPPkbeghfhiijjjhhhapoatiek,2,2,1,FALSE,
15,1.5831666606248100,m007(3 2),kLvLAPQkcfghigijjjillaqosoixan,Vertex,0.8209068775177000,kLvLAPQkcfghigijjjillaqosoixan,2,2,2,FALSE,
16,1.5886466393001600,m006(3 1),lLLvLMQQccdgjifkhkjjkhsgovwandgbm,Vertex,0.3869309425354000,kLLLzPQkbeffhjihjijhhmifagkmfq,2,2,1,FALSE,
17,1.5886466393001600,m003(-5 4),lLLzzzQQccdchgjiikjkkhsnwvlpietsf,Vertex,0.45376086235046400,kLLLALQkcdgfejhijijhshqaqaafjo,2,2,1,FALSE,
18,1.6496097158086600,m006(-3 2),kLLLLMQkcdfgihjjjiihsxgrvtxpkw,Vertex,0.7772951126098630,kLLLLMQkcdfgihjjjiihsxgrvtxpkw,2,2,1,FALSE,
19,1.7571260291884500,m015(5 1),kLvLPPQkcefgijhijjihdhmflsvtan,Vertex,0.46619582176208500,kLvLPPQkcefgijhijjihdhmflsvtan,2,2,1,FALSE,
20,1.8243443222029100,m007(-3 2),kLLLAAPkbcgfehhijjjtsmiphaigvb,Vertex,0.3399159908294680,kLLLAAPkbcgfehhijjjtsmiphaigvb,2,2,2,FALSE,
21,1.8319311883544400,m009(5 1),lLLvLMQQccdgjigjkijkkhsgnvksmgsxa,Cliques,4.006548881530760,lLLvLMQQccdgjigjkijkkhsgnvksmgsxa,2,2,2,FALSE,
22,1.8319311883544400,m010(-2 3),kLLLzQAkcdfeghiihjjhsmdfvtawrr,Vertex,0.39599609375,kLLLzQAkcdfeghiihjjhsmdfvtawrr,2,2,2,FALSE,
23,1.8319311883544400,m009(-5 1),lLLLALQPccdgfehhijkkkhshaiuetsqaq,Gadget and cliques,5.339386224746700,lLLLALQPccdgfehhijkkkhshaiuetsqaq,2,2,2,FALSE,
24,1.8319311883544400,m011(1 3),lLvAzAMQcbefeghjikkjkdadinwebuuir,Vertex,2.806359052658080,lLvAzAMQcbefeghjikkjkdadinwebuuir,2,2,1,FALSE,
25,1.8319311883544400,m006(1 3),lLLvMPMQcacfgihjkjikknkvjhaadvjor,Vertex,1.4859139919281000,lLLvMPMQcacfgihjkjikknkvjhaadvjor,2,2,2,FALSE,
26,1.8435859723266800,m007(-5 1),lLLLzLQQcbcgfihijkkjktsmdaommxhwr,Vertex,1.5296897888183600,lLLLzLQQcbcgfihijkkjktsmdaommxhwr,2,2,1,FALSE,
27,1.8435859723266800,m009(1 2),lLLvLMQQcbcihikjhijkktscccxrrfnpx,Vertex,1.8394091129303000,lLLvLMQQcbcihikjhijkktscccxrrfnpx,2,2,1,FALSE,
28,1.8854147255538600,m016(-3 2),kLvAwMQkcfefighjijjumuisbfxblp,Vertex,0.4672739505767820,kLvAwMQkcfefighjijjumuisbfxblp,2,2,1,FALSE,
29,1.8854147255538600,m007(5 1),lLLLLMMQccdgihhjhkjkkhshcsvhcqaqj,Vertex,1.0306580066680900,lLLLLMMQccdgihhjhkjkkhshcsvhcqaqj,2,2,1,FALSE,
30,1.8854147255538600,m006(-1 3),kLLvQMMkcdfeghiiijjhsqaggqtihj,Vertex,0.29502415657043500,kLLvQMMkcdfeghiiijjhsqaggqtihj,2,2,1,FALSE,
31,1.8854147255538600,m017(-3 2),kLLvPAQkcehighjgijjptutggufnqa,Vertex,0.274716854095459,kLLvPAQkcehighjgijjptutggufnqa,2,2,2,FALSE,
32,1.8859142560190600,m006(3 2),lLLLLAPQccddhghijkkjkpkrbogaatcof,Vertex,3.4119653701782200,lLLLLAPQccddhghijkkjkpkrbogaatcof,2,2,1,FALSE,
33,1.9108437930899900,m010(-1 3),kLLLzQAkcdfeghiihjjhsmdfvtawrk,Vertex,0.4228971004486080,kLLLzQAkcdfeghiihjjhsmdfvtawrk,2,2,1,FALSE,
34,1.9122102500524300,m011(2 3),lLvALPMQcadfghjgikjkknaqjpqkvrcrb,Vertex,4.437618017196660,lLvALPMQcadfghjgikjkknaqjpqkvrcrb,2,2,0,FALSE,
35,1.9222971095488300,m006(4 1),lLLLLwQQccdghhigkkjjkhshrsffxadac,Vertex,0.9671831130981450,lLLLLwQQccdghhigkkjjkhshrsffxadac,2,2,1,FALSE,
36,1.9415030840274700,m006(-5 1),lLLLAvQQccegfekkiijjkhqhaxqxmhlfk,Vertex,1.1520421504974400,lLLLAvQQccegfekkiijjkhqhaxqxmhlfk,2,2,1,FALSE,
37,1.9415030840274700,m009(3 2),lLLLLPMQcccfgigjikjkklnagvcpwxlxn,Vertex,2.351105213165280,lLLLLPMQcccfgigjikjkklnagvcpwxlxn,2,2,1,FALSE,
38,1.9537083154218700,m006(-2 3),kLLvQMMkcdfeghiiijjhsqaggqtihw,Vertex,0.2806370258331300,kLLvQMMkcdfeghiiijjhsqaggqtihw,2,2,1,FALSE,
39,1.9627376577844600,m006(2 3),lLLvMPMQcacfgihjkjikkjkvjhaadvjor,Vertex,2.8908679485321000,lLLvMPMQcacfgihjkjikkjkvjhaadvjor,2,2,1,FALSE,
40,1.9627376577844600,m017(-1 3),lLLLLMQMcbcefighhjjkktsxgjkoftaww,Vertex,1.1484391689300500,lLLLLMQMcbcefighhjjkktsxgjkoftaww,2,2,2,FALSE,
41,2.0143365837768400,m023(-4 1),lLvvAAQQcbhgjikhjkjikhhujghngirrx,Gadget and cliques,5.065546035766600,lLvvAAQQcbhgjikhjkjikhhujghngirrx,2,2,2,FALSE,
42,2.0259452818649000,m007(5 2),lLLLLPPQccddfgijkijkkpkrkomqidevv,Vertex,2.6504268646240200,lLLLLPPQccddfgijkijkkpkrkomqidevv,2,2,1,FALSE,
43,2.0288530914749200,m006(-5 2),lLLLvQPQcbcggijkhijkktsmwnatfwhdj,Vertex,2.149232864379880,lLLLvQPQcbcggijkhijkktsmwnatfwhdj,2,2,1,FALSE,
44,2.0298832128193100,m036(-3 2),lLLLwPPQcccefihhjjkkklnxixsnqqgfv,Vertex,1.2414612770080600,lLLLwPPQcccefihhjjkkklnxixsnqqgfv,2,2,2,FALSE,
45,2.0298832128193100,m015(6 1),lLLLzzQQccdefhikjjikkhsdmvaimptfw,Vertex,0.8683571815490720,lLLLzzQQccdefhikjjikkhsdmvaimptfw,2,2,1,FALSE,
46,2.0298832128193100,m016(-2 3),lLvLALQQcaegghkkjijjknxgfktlepxsv,Vertex,2.624188184738160,lLvLALQQcaegghkkjijjknxgfktlepxsv,2,2,1,FALSE,
47,2.0298832128193100,m010(-4 3),lLLvLPQQcachihjkihkjknkppaailelrs,Vertex,1.0985081195831300,lLLvLPQQcachihjkihkjknkppaailelrs,2,2,2,FALSE,
48,2.0298832128193100,m019(3 2),lLvLLQAQcbeejighjikkktmtwvcswjhui,Vertex,2.000701904296880,lLvLLQAQcbeejighjikkktmtwvcswjhui,2,2,1,FALSE,
49,2.0298832128193100,m011(-3 1),lLLvMQPPcacfgihhjijkknkfjiuaamnhj,Vertex,0.8734951019287110,lLLvMQPPcacfgihhjijkknkfjiuaamnhj,2,2,1,FALSE,
50,2.0298832128193100,m010(4 1),uLAMLvvLzLQMQQcbcbdegmlopoqnrprsssttxxjxxjlldarjggsckofxr,Vertex,1.4086499214172400,lLLLALAQcbedgfjihikkkxxnxxqaxnxxh,2,2,2,FALSE,
51,2.0555467488571200,m007(-6 1),mLLLLwQMQbcgfgijikkllltsmgwjhwppjsf,Vertex,2.3066248893737800,mLLLLwQMQbcgfgijikkllltsmgwjhwppjsf,2,2,2,FALSE,
52,2.0584843681930300,m010(3 2),lLLLLQMPcacfhhggijkkkjkgxafgdjhld,Vertex,0.9530601501464840,lLLLLQMPcacfhhggijkkkjkgxafgdjhld,2,2,1,FALSE,
53,2.0584843681930300,m016(-4 1),lLLLvMQQcacfikkkjhjijnkgmtqdxdvos,Vertex,2.053781032562260,lLLLvMQQcacfikkkjhjijnkgmtqdxdvos,2,2,1,FALSE,
54,2.0624516259038400,m009(6 1),mLLLLMLQQcdgihhjkkljllhshfsviailqgr,Gadget and cliques,14.598018169403100,mLLLLMLQQcdgihhjkkljllhshfsviailqgr,2,2,1,FALSE,
55,2.0624516259038400,m009(-6 1),mLLLzAzQQbefgghikljkllxxhhvcvtlxkss,Gadget and cliques,14.117259740829500,mLLLzAzQQbefgghikljkllxxhhvcvtlxkss,2,2,1,FALSE,
56,2.0656708384883800,m007(-5 2),lLLLAAPMcbcgfehhijjkktsmiphaigvis,Vertex,1.5833778381347700,lLLLAAPMcbcgfehhijjkktsmiphaigvis,2,2,1,FALSE,
57,2.1030952907047300,m015(-5 1),mLLLPMLPQccfehgijkllkllnahcnhiwcwjw,Vertex,3.4307949542999300,mLLLPMLPQccfehgijkllkllnahcnhiwcwjw,2,2,1,FALSE,
58,2.1086361282860600,m010(1 3),tLAwLvLLMvQQQkcbbdfkonmlnroqprqqsshqnhjpiapvsvnjrgfohk,Vertex,0.916471004486084,lLLLzPPQcbeffhjhjijkkhhmifakmfqik,2,2,1,FALSE,
59,2.1145676931102200,m016(3 2),lLLLLLQQcbdefihhijjkkdwigonsnilwj,Vertex,2.069105863571170,lLLLLLQQcbdefihhijjkkdwigonsnilwj,2,2,1,FALSE,
60,2.1145676931102200,m015(3 2),lLLLvQPQcccfihijhikkklnassrakjirj,Vertex,2.0958590507507300,lLLLvQPQcccfihijhikkklnassrakjirj,2,2,1,FALSE,
61,2.1147137113309700,m010(-5 1),mLLzzAMPQcdchggijkllklhsnwbviqsksbr,Gadget and cliques,9.297837018966680,mLLzzAMPQcdchggijkllklhsnwbviqsksbr,2,2,2,FALSE,
62,2.1243017573097900,m011(4 1),lLLLLLQQcacfghjiikkjknkgjeeemrwoj,Vertex,0.8797659873962400,lLLLLLQQcacfghjiikkjknkgjeeemrwoj,2,2,1,FALSE,
63,2.1280124611826100,m010(-5 2),lLLLLAMQcacfgfihkjjkkjkgjfuxkffks,Vertex,0.8734021186828610,lLLLLAMQcacfgfihkjjkkjkgjfuxkffks,2,2,1,FALSE,
64,2.1340163368014000,m016(4 1),lLLLLzQQcbdehgjjhikkkdwxjrxmskpig,Vertex,1.2282428741455100,lLLLLzQQcbdehgjjhikkkdwxjrxmskpig,2,2,1,FALSE,
65,2.1340163368014000,m009(-5 2),lLLLLAAQccdghfihhjkkkhshwwncwuakw,Vertex,0.6287350654602050,lLLLLAAQccdghfihhjkkkhshwwncwuakw,2,2,1,FALSE,
66,2.1340163368014000,m009(5 2),lLLvLMQQcbcigikhjhkjktsnonxnrjlrh,Vertex,1.3772921562194800,lLLvLMQQcbcigikhjhkjktsnonxnrjlrh,2,2,1,FALSE,
67,2.1557385676358000,m017(1 3),lLLLMLAQcacfggjjhikkknkwwjptmvhet,Vertex,1.0602350234985400,lLLLMLAQcacfggjjhikkknkwwjptmvhet,2,2,1,FALSE,
68,2.1557385676358000,m011(-2 3),lLLLLLQQcacfhjkkhijikjkgdupilmcrs,Vertex,1.6394708156585700,lLLLLLQQcacfhjkkhijikjkgdupilmcrs,2,2,1,FALSE,
69,2.1847555750625900,m034(4 1),lLLLLAQPccegefhhijkkkqpqqrvjjmxsf,Vertex,0.8264131546020510,lLLLLAQPccegefhhijkkkqpqqrvjjmxsf,2,2,1,FALSE,
70,2.1933643205139200,m010(-5 3),lLLLLwQQcacfgfhkijkjkjkgjramnwfwk,Vertex,0.9974563121795650,lLLLLwQQcacfgfhkijkjkjkgjramnwfwk,2,2,1,FALSE,
71,2.1959641186940200,m034(-4 1),lLLLLPPQccdfhighijkkkhstrrwrrpewr,Vertex,0.8462591171264650,lLLLLPPQccdfhighijkkkhstrrwrrpewr,2,2,1,FALSE,
72,2.2004162580615200,m010(-3 4),tLAwwvvLLQAQQkcbbdfkrnpnmqnoopqrsshhkxjimpakkgbofksgxr,Vertex,0.8147470951080320,lLLLzQAMccdfeghiihjkkhsmdfvtawrxj,2,2,1,FALSE,
73,2.2076662387269300,m034(-3 2),lLLvAMMQcbeghggjjkkkjhhhaffqithma,Vertex,1.3689420223236100,lLLvAMMQcbeghggjjkkkjhhhaffqithma,2,2,1,FALSE,
74,2.2082823597069000,m011(-3 2),lLLvMQPPcacfgihhjijkknkfjiuaamnhw,Vertex,0.9048728942871090,lLLvMQPPcacfgihhjijkknkfjiuaamnhw,2,2,1,FALSE,
75,2.2102443408587400,m011(4 3),lLLLLLQQcacfgkkhjkijjnkgjtlllgrsj,Vertex,0.9880750179290770,lLLLLLQQcacfgkkhjkijjnkgjtlllgrsj,2,2,1,FALSE,
76,2.2109517391119500,m011(1 4),mLLvLMMQQacifhkijlkllknkufatmmcfrro,Vertex,6.142770051956180,mLLvLMMQQacifhkijlkllknkufatmmcfrro,2,2,1,FALSE,
77,2.2267179039193900,m015(-3 2),lLLLLPMQcbcgfhhihjkkktsmgsojfldor,Vertex,0.8684470653533940,lLLLLPMQcbcgfhhihjkkktsmgsojfldor,2,2,0,FALSE,
78,2.2267179039193900,m015(7 1),mLLLMzzQQcdefghkjjlkllhstawrqljrvow,Vertex,1.8868842124939000,mLLLMzzQQcdefghkjjlkllhstawrqljrvow,2,2,1,FALSE,
79,2.2597671325959800,m038(1 2),lvLALPPQceddgihhkjkjkwrkmkcnuwibm,Vertex,1.2022151947021500,lvLALPPQceddgihhkjkjkwrkmkcnuwibm,2,2,0,FALSE,
80,2.2662435732687800,m015(5 2),lLLLLPAQcbcgihihjhkkktsmgjgflfhfw,Vertex,1.219635009765630,lLLLLPAQcbcgihihjhkkktsmgjgflfhfw,2,2,1,FALSE,
81,2.2726318635865600,m016(2 3),lLLvMQzQcacfgihhjjjkkjkfjiuaannvw,Vertex,1.393941879272460,lLLvMQzQcacfgihhjjjkkjkfjiuaannvw,2,2,1,FALSE,
82,2.2726318635865600,m026(-4 1),lLLLMPzQcbdfgghijkjkkdwqpwchlqcwc,Vertex,0.6048579216003420,lLLLMPzQcbdfgghijkjkkdwqpwchlqcwc,2,2,1,FALSE,
83,2.2726318635865600,m015(-6 1),nLLLwALMQkcegffhlimklmmlhthanctnqrrfnj,Vertex,6.297353982925420,nLLLwALMQkcegffhlimklmmlhthanctnqrrfnj,2,2,1,FALSE,
84,2.2726318635865600,m017(2 3),lLLvLPQQcacgihkjjjikkjkjmapppmkvc,Vertex,1.1100499629974400,lLLvLPQQcacgihkjjjikkjkjmapppmkvc,2,2,1,FALSE,
85,2.2757758100663900,m011(-1 4),mLLvMQPPPacfgihhjijkllnkfjiuaamnxxr,Vertex,0.7553470134735110,lLLLALQPccdgfejhijkjkhshqaqaafhon,2,2,1,FALSE,
86,2.2779594449369300,m038(4 1),lLLLMLMQccdgefihkjjkkhshewunmufcv,Gadget and cliques,7.713500261306760,lLLLMLMQccdgefihkjjkkhshewunmufcv,2,2,1,FALSE,
87,2.2944383000732100,m023(-3 2),mvLLLPQPQefgjkhgikljllkdidxgkcslbaa,Vertex,4.622385025024410,mvLLLPQPQefgjkhgikljllkdidxgkcslbaa,2,2,1,FALSE,
88,2.3126354032530200,m023(-5 1),mLLLLwMQQcdgihjjlkkljlhshffadmxalps,Gadget and cliques,11.237796068191500,mLLLLwMQQcdgihjjlkkljlhshffadmxalps,2,2,1,FALSE,
89,2.3126354032530200,m022(2 3),lLLLzPQPccdgehgijjjkkhshdvcttpfrr,Vertex,0.6229970455169680,lLLLzPQPccdgehgijjjkkhshdvcttpfrr,2,2,1,FALSE,
90,2.3126354032530200,m038(-5 1),mLvLLAMQQbeegihhkljlkllitgvsctujuuk,Gadget and cliques,14.243858098983800,mLvLLAMQQbeegihhkljlkllitgvsctujuuk,2,2,1,FALSE,
91,2.3188118676588500,m017(-5 1),mLLvLAQQPcegghhkkijklltplggstdwwaqn,Vertex,1.1954307556152300,mLLvLAQQPcegghhkkijklltplggstdwwaqn,2,2,2,FALSE,
92,2.3188118676588500,m016(-5 1),mLLzvPMQQcdcgkkjlkiljlhsnvpuiuiqgcs,Vertex,2.584367036819460,mLLzvPMQQcdcgkkjlkiljlhsnvpuiuiqgcs,2,2,1,FALSE,
93,2.3207602674842200,m019(4 1),mLvLAQLQPbefggihkijjlletaqkwbhgxkqn,Vertex,4.91035795211792,mLvLAQLQPbefggihkijjlletaqkwbhgxkqn,2,2,1,FALSE,
94,2.3380401177527500,m022(1 3),lLLLzPQPccdgehgijjjkkhshdvcttpfrk,Vertex,0.6049888134002690,lLLLzPQPccdgehgijjjkkhshdvcttpfrk,2,2,1,FALSE,
95,2.3430171369013100,m016(-4 3),lLLvLPQQcacgihkjjjikknkjmappqmkvc,Vertex,0.8388500213623050,lLLvLPQQcacgihkjjjikknkjmappqmkvc,2,2,1,FALSE,
96,2.3430171369013100,m017(-4 3),lLLvLAQQccegghhkkijkjtplggstdwrar,Vertex,0.6042709350585940,lLLvLAQQccegghhkkijkjtplggstdwrar,2,2,1,FALSE,
97,2.3522069053925200,m016(-1 4),mLvwQLMAQadhghgiikklkljaggjkxelrxbr,Vertex,5.795593976974490,mLvwQLMAQadhghgiikklkljaggjkxelrxbr,2,2,1,FALSE,
98,2.3522069053925200,m017(-1 4),mLvLAAMAQbefggihkijlkldmeqgsfagthkj,Vertex,3.0933749675750700,mLvLAAMAQbefggihkijlkldmeqgsfagthkj,2,2,1,FALSE,
99,2.3567684069423200,m019(1 4),mLLvAPPMQacfgghikjklklnkvkvaxvcvacn,Vertex,5.732463121414190,mLLvAPPMQacfgghikjklklnkvkvaxvcvacn,2,2,1,FALSE,
100,2.3627007925545000,m015(8 1),nLLLMLzMQkcdefghijklkmmmhstawstxsfsmit,Vertex,4.663182258605960,nLLLMLzMQkcdefghijklkmmmhstawstxsfsmit,2,2,1,TRUE,
101,2.3627007925545000,m034(3 2),lLLLLAMQccegefhhkkjjkqpqqrvjledpv,Vertex,0.6158647537231450,lLLLLAMQccegefhhkkjjkqpqqrvjledpv,2,2,1,FALSE,
102,2.3641969331606500,m019(-2 3),lLvLAMAQcaeghghijkikknxgnjkhamwcb,Vertex,0.6354649066925050,lLvLAMAQcaeghghijkikknxgnjkhamwcb,2,2,1,FALSE,
103,2.3705924006400700,m022(5 1),nLLvLPQQzkcdhjihjjkhklmmhsfcvksgqnpgqw,Gadget and cliques,27.034427165985100,nLLvLPQQzkcdhjihjjkhklmmhsfcvksgqnpgqw,2,2,1,FALSE,
104,2.3747499909372200,m149(1 2),lvLLLAQQcdgfhjhkkiijkwuhplggbwsgo,Vertex,0.7833480834960940,lvLLLAQQcdgfhjhkkiijkwuhplggbwsgo,2,2,2,FALSE,
105,2.3803358220915900,m019(-4 1),mLLvMQPPPacfgihhjijklljkfjiuaamnxxr,Vertex,0.6451818943023680,lLLLALQPcbedgfjihjkjkxxnxxqaxshoj,2,2,1,FALSE,
106,2.4224625168785200,m022(5 2),mLLLzPQPPcdgehgijjjkllhshdvcttpfgqj,Vertex,1.2557501792907700,mLLLzPQPPcdgehgijjjkllhshdvcttpfgqj,2,2,1,FALSE,
107,2.4255853786663700,m019(3 4),mLLvwQPMQacfhihjjikkllnkvxhauxmngan,Vertex,6.634182929992680,mLLvwQPMQacfhihjjikkllnkvxhauxmngan,2,2,1,TRUE,
108,2.4255853786663700,m022(4 3),mLLLzPQLQcdgehijjikkllhshdvuhttoskk,Vertex,1.9720580577850300,mLLLzPQLQcdgehijjikkllhshdvuhttoskk,2,2,1,FALSE,
109,2.4444077795095100,m019(4 3),mLLLvMQMQacffhkjikljllnkgfedxmrdnip,Vertex,4.033045053482060,mLLLvMQMQacffhkjikljllnkgfedxmrdnip,2,2,1,FALSE,
110,2.4540294421878500,m022(-1 3),mLLLPvQAQcdgefhjkjjkllhshivctiakkan,Vertex,1.2206337451934800,mLLLPvQAQcdgefhjkjjkllhshivctiakkan,2,2,2,FALSE,
111,2.4631393944115100,m026(4 1),mLLLLAPMQcdgfhhkkjklllhshcrcmdduqrb,Vertex,1.491283893585210,mLLLLAPMQcdgfhhkkjklllhshcrcmdduqrb,2,2,1,FALSE,
112,2.4682321966809100,m029(-3 2),lLLLwPQMcbcgfhijhijkktsmqrahkqtxj,Vertex,0.7558450698852540,lLLLwPQMcbcgfhijhijkktsmqrahkqtxj,2,2,1,FALSE,
113,2.4682321966809100,m036(3 2),lLLLLPMQcccegjhhijkkklnmgmjnrhelj,Vertex,0.48224806785583500,lLLLLPMQcccegjhhijkkklnmgmjnrhelj,2,2,2,FALSE,
114,2.4682321966809100,m207(1 2),lvLLLPQQcefgjihkhijkkctumlgvocgnb,Gadget and cliques,2.422722101211550,lvLLLPQQcefgjihkhijkkctumlgvocgnb,3,3,3,FALSE,
115,2.4878225917861500,m022(-5 1),oLAwvAAPPPcbcbdhijiklkmnnnhhjhharftqdnxxa,Vertex,1.332151174545290,nLLLALPPMkcdgfejkkilkmmmhshqaqhgjqgqof,2,2,2,FALSE,
116,2.4903791858328500,m023(-6 1),nLLLvMPPQkcdegijhmjlllmmhsdjkagxmlfsvc,Gadget and cliques,27.185704231262200,nLLLvMPPQkcdegijhmjlllmmhsdjkagxmlfsvc,2,2,1,FALSE,
117,2.5026593053728200,m038(3 2),lLLLLwQQcbcgfgjikjikktsmgouriurqs,Vertex,0.5279340744018560,lLLLLwQQcbcgfgjikjikktsmgouriurqs,2,2,1,FALSE,
118,2.5065758444790700,m034(-5 1),mLLLLPQzQcdfgjhiihklllhstgxvfrspxpi,Vertex,1.3177409172058100,mLLLLPQzQcdfgjhiihklllhstgxvfrspxpi,2,2,1,FALSE,
119,2.5144043348515600,m034(5 1),mLLLLPMPQccfgjgikikllllnagxwjqrusoj,Vertex,1.3376951217651400,mLLLLPMPQccfgjgikikllllnagxwjqrusoj,2,2,1,FALSE,
120,2.5162213804182500,m081(3 2),mLLvPLAQQcdefjijjlikllhsivacqqhfawc,Vertex,4.976667881011960,mLLvPLAQQcdefjijjlikllhsivacqqhfawc,2,2,0,FALSE,
121,2.5274184773160900,m070(-3 1),mLLLLwPQQacfhhkhijjkllnkgupimmkokrw,Vertex,2.915178060531620,mLLLLwPQQacfhhkhijjkllnkgupimmkokrw,2,2,1,FALSE,
122,2.5274184773160900,m038(-5 2),mLLvLAQAQcdgffihjkklklhsgwnnnkmmadk,Vertex,2.1771891117095900,mLLvLAQAQcdgffihjkklklhsgwnnnkmmadk,2,2,1,FALSE,
123,2.5274184773160900,m036(-5 1),nLLLwPPAAkccefihhjjkklmmlnxixsnqqgvuhs,Vertex,1.2617721557617200,mLLvAzMQQbegfjgiklklklhhhqhkkqaqxgr,2,2,1,FALSE,
124,2.5274184773160900,m032(6 1),nvLALvMQQkdcfgkjmijmlklmssamgfxsvlhktf,Vertex,9.438511848449710,nvLALvMQQkdcfgkjmijmlklmssamgfxsvlhktf,2,2,1,FALSE,
125,2.5274184773160900,m033(-2 3),lLLLLMQPcbcghghijijkktsmssskhwujw,Vertex,0.554002046585083,lLLLLMQPcbcghghijijkktsmssskhwujw,2,2,1,FALSE,
126,2.5303032875718900,m030(5 2),mLLwLMAAQacdfhihjkjklljkacqxcvacxcj,Vertex,2.618640184402470,mLLwLMAAQacdfhihjkjklljkacqxcvacxcj,2,3,1,FALSE,
127,2.5415850100718300,m023(-5 2),mLvLLMPQQcfgihjklijkllllmjsgapjraic,Vertex,2.519975185394290,mLvLLMPQQcfgihjklijkllllmjsgapjraic,2,3,2,FALSE,
128,2.5495466001131400,m038(5 1),mLLLMLPPQcdgefikkjjlllhshewuheufgwo,Gadget and cliques,20.005306720733600,mLLLMLPPQcdgefikkjjlllhshewuheufgwo,2,2,1,FALSE,
129,2.5667347899598000,m026(-5 1),nLLLLPzPQkcegehgkmjkmkmlqhqqvstuxpfgkn,Vertex,0.8342893123626710,mLLLLvQQQbdfgljhkljjkldwqwqtsualmdk,2,2,1,FALSE,
130,2.5689706009367100,m039(6 1),nLLLLvPQQkcdghlimjlmklkmhshnxnapamenrf,Gadget and cliques,18.524467945098900,nLLLLvPQQkcdghlimjlmklkmhshnxnapamenrf,2,2,2,FALSE,
131,2.5689706009367100,m035(-6 1),mLLLzzMQQcdgehiljljlkkhshivuhdigkfr,Vertex,1.0101258754730200,mLLLzzMQQcdgehiljljlkkhshivuhdigkfr,2,2,2,FALSE,
132,2.5689706009367100,m037(2 3),lLvQzLQPcadfegjhijkjkjxqxxhvvbxgj,Vertex,0.47324585914611800,lLvQzLQPcadfegjhijkjkjxqxxhvvbxgj,2,2,2,FALSE,
133,2.5689706009367100,m130(-3 1),mLvAvPQPQcfejgkihkljllutuobtfglaklb,Vertex,2.4885470867157000,mLvAvPQPQcfejgkihkljllutuobtfglaklb,2,2,2,FALSE,
134,2.5689706009367100,m120(-4 1),lLLLzAQPccdefghijjkkkhsdmjvaiejfg,Gadget and cliques,6.153995037078860,lLLLzAQPccdefghijjkkkhsdmjvaiejfg,2,2,1,FALSE,
135,2.5689706009367100,m223(3 1),mLLLLAzQQbegffhilkjkllxxqxkkohlmogv,Vertex,0.5941879749298100,lvLAzPAQccdefijhijkkkwnkpoorfvdit,2,2,1,FALSE,
