Index,Name,Volume,Census isosig,Method,Time,Final isosig,Genus,Tetrahedra,Census fundamental group rank,Homology rank,Haken
2517,s896(3 1),4.5577304208927800,pLLvwLLQQMQcdhhjniklkmnmnoohslfaqrdtmfffnxw,Vertex,458.885,pLLvwLLQQMQcdhhjniklkmnmnoohslfaqrdtmfffnxw,3,15,3,1,FALSE
2518,s839(4 1),4.5579085615562100,pLLLwLMzQPQacfgkkhjlmlmnononkgwtpmvjtcepknw,Vertex,2.311,pLLLwLMzQPQacfgkkhjlmlmnononkgwtpmvjtcepknw,2,15,2,1,FALSE
2519,s869(-4 1),4.5582744431154400,pLLLLPvAPQQcdgifhjkonmlonnohshksvpdccfjkccb,Vertex,1261.533,pLLLLPvAPQQcdgifhjkonmlonnohshksvpdccfjkccb,3,15,3,1,FALSE
2520,s626(-1 3),4.5590950750776100,pLLvLMzQPAQacgjhihlmknllnoonkjtalhnfnavkusn,Vertex,5.033,pLLvLMzQPAQacgjhihlmknllnoonkjtalhnfnavkusn,2,15,2,1,FALSE
2521,s587(3 4),4.5595161379961200,qLLLvvMMQPQkacfmjikjojpnomnopnkgmxmkntnxrpkrxj,Vertex,21.83,qLLLvvMMQPQkacfmjikjojpnomnopnkgmxmkntnxrpkrxj,2,16,2,1,FALSE
2522,s657(4 3),4.5601721784540800,pLLvLLAPPQQcdghjjlnknlommnohsgwrsqhueifcfvn,Vertex,5.403,pLLvLLAPPQQcdghjjlnknlommnohsgwrsqhueifcfvn,2,15,2,1,TRUE
2523,s667(-5 2),4.5603140869497700,pLLwLvQzMQQacdihjimllmononojkapmnrejcphxpbb,Vertex,21.463,pLLwLvQzMQQacdihjimllmononojkapmnrejcphxpbb,2,15,2,1,FALSE
2524,s723(3 2),4.5605093363065500,pLLvvLLQQQQachhkjollkjnonmojkauxlobcfjcbcjo,Vertex,1.304,oLLLLvPQMQcacfhmhijillnlnnjkgdhlmcnjwhkqx,2,15,2,1,TRUE
2525,s721(-2 3),4.5609757431601000,oLLvLLQQwQccdjikgjlilkmnmnhsvvlfvhnalsnnr,Vertex,0.661,oLLvLLQQwQccdjikgjlilkmnmnhsvvlfvhnalsnnr,2,14,2,1,FALSE
2526,v1276(1 3),4.5615000466371100,qLLLLvzAMQQkcdgikmjonpnmnomophshkitpxpnbfbvwcr,Gadget and cliques,84.303,qLLLLvzAMQQkcdgikmjonpnmnomophshkitpxpnbfbvwcr,2,16,2,1,FALSE
2527,s673(-1 3),4.5615000466371100,pLLvLLAAQAQcdgikhhjmnkllnoohsgvmjnkhdqrwrar,Vertex,3.295,pLLvLLAAQAQcdgikhhjmnkllnoohsgvmjnkhdqrwrar,2,15,2,1,FALSE
2528,s709(-4 1),4.5619999871165100,qLLLzvwMMQQkacfglmnookopnlmppnkgkmjjlpbatckrdx,Vertex,1.759,pLLLALvMQMQbefgfikklmlnmooohhmhiaisknvbkddx,2,16,2,1,FALSE
2529,v1183(-4 1),4.5623838683940100,rLAvLvALPQQMccbbflijppmlknonpqqqqnxpnbqqtjjvjsbhk,Vertex,3.828,qLLLvLLMQAQkacfkjikjmnolpoonpnkguxmcgbbdsxqxjr,2,17,2,1,FALSE
2530,s705(-3 2),4.5623840178599100,pLvAvLQLMQQbefglkiknnmkoonoederqdfahahevnnv,Vertex,31.55,pLvAvLQLMQQbefglkiknnmkoonoederqdfahahevnnv,2,15,2,1,FALSE
2531,s823(5 1),4.5624995545024000,qLLLLvPAMQMkacfhlhijkonnnmpppnkguimmcoqltlrqfo,Vertex,29.006,qLLLLvPAMQMkacfhlhijkonnnmpppnkguimmcoqltlrqfo,2,16,2,1,FALSE
2532,v1181(-6 1),4.5627812537506600,tLAwLvzMLPQwQkcbbdfkikpqmonqorssrshhkhjmcqxwonrsfdumtk,Vertex,0.648,qLLLLLvQwQQkcdgihnjmlpnnlpoophshsvhpmmeosjhfsm,2,19,2,1,FALSE
2533,s615(2 3),4.5630359228391600,pLLvLwLPQQQacgimlionoolkmnnjkjatgwfnfknjkgg,Vertex,13.617,pLLvLwLPQQQacgimlionoolkmnnjkjatgwfnfknjkgg,2,15,2,1,FALSE
2534,s688(5 1),4.5633354869672400,qLLLLPLvQMQkcdgfjhlkjomppnonphshjxvhldofpikkrl,Gadget and cliques,334.176,qLLLLPLvQMQkcdgfjhlkjomppnonphshjxvhldofpikkrl,2,16,2,1,FALSE
2535,s613(-4 3),4.5638397502990400,qLvPwLwLQQMkccgfikijloononpnphnahllqswrjrvjxsr,Vertex,1.382,pLLLLPzAzQQcdeihgijklomnoonhspsvrspmvhfhldk,2,16,2,1,FALSE
2536,s633(-1 4),4.5638505109387200,xLAwvLvzAAwALQQQccbbdioklnoropwtvvwsstvwuqhkxuufiuihoveiqiqluwfww,Vertex,4.302,qLLLvQzzwQQkcdgfihjmlnolpmppohshgfnahanifhsmhr,2,23,2,1,FALSE
2537,s835(3 2),4.5641189028615700,pLvLALQvQQPaegfhjkkmlmnlnoojxgvkxlpbrrhwirw,Vertex,19.642,pLvLALQvQQPaegfhjkkmlmnlnoojxgvkxlpbrrhwirw,2,15,2,1,FALSE
2538,s746(3 2),4.5652917309042800,pLLLvLLAQQQacflimnojlkmoonnjkgtxlgxovrnxarv,Vertex,11.546,pLLLvLLAQQQacflimnojlkmoonnjkgtxlgxovrnxarv,2,15,3,1,FALSE
2539,s862(-5 1),4.5658954700285300,pLLLvLAAQQPbcgilklinmnlnmootsmgxlxkqhnkcfxk,Vertex,1.447,pLLLvLAAQQPbcgilklinmnlnmootsmgxlxkqhnkcfxk,2,15,3,1,FALSE
2540,s600(4 1),4.5658954700285300,rLLLvLPQMPPPcacflmjikkjnlopnqqqjkgxhxmbcfhkahjhxq,Vertex,1.837,qLLzzLLAAQAkcdchjlkmimmonnnpphsnwamapssjxbbsxj,2,17,2,1,FALSE
2541,s599(-3 4),4.5661679840098800,qLvLvAMMMQMkbggkihjklnnonmpopldsjvsbndpdhgjhsk,Vertex,1.399,pLLLPvMAPAQcdfgghijlkmlnonotcelgoqqjniwlqjw,2,16,2,1,FALSE
2542,s699(-2 3),4.5665466479899800,oLLvLAzQQPccdgghiljmkkmnmnhsgfvflgxaqaxon,Vertex,1.557,oLLvLAzQQPccdgghiljmkkmnmnhsgfvflgxaqaxon,2,14,2,1,TRUE
2543,s698(-2 3),4.5665466479899800,oLLLPvMAPQccdfgghijlkmlnmntcelgoqqjniwukn,Vertex,1.702,oLLLPvMAPQccdfgghijlkmlnmntcelgoqqjniwukn,2,14,2,1,TRUE
2544,s708(5 1),4.5666460602544300,qLLvLPvPMQQkcdikiholpmlolmppohsjqvnalxmuwokjon,Vertex,457.106,qLLvLPvPMQQkcdikiholpmlolmppohsjqvnalxmuwokjon,3,16,3,2,FALSE
2545,s709(-3 2),4.5666523361698700,pLvAvMwQMQPadfgkkimlklmnnoojaqcuacccncjqejn,Vertex,24.93,pLvAvMwQMQPadfgkkimlklmnnoojaqcuacccncjqejn,2,15,2,1,FALSE
2546,v1171(4 1),4.5666523816037900,rLAvLvAPzQMQcbcbflinjollkopqqpqxxjxpnqbqmjjofqawp,Vertex,1.701,qLLLvLLMQAQkacfkjikjmnolpoonpnkguxmcgbrdjhqxjn,2,17,2,1,TRUE
2547,s679(4 1),4.5667970934760500,qLLvLPwAQPPkacgihiljknmomnpopnkjpadlfcachvdjks,Vertex,1.283,pLLLLMvAPQQcdghfjklmjoonmonhshwwhmqajfssjsn,2,16,2,1,FALSE
2548,s652(1 3),4.5673461392935600,pLLvLLLMQQQacghjjlklnnnmmoonkjaexvvvwwnnkhr,Vertex,15.987,pLLvLLLMQQQacghjjlklnnnmmoonkjaexvvvwwnnkhr,2,15,2,1,FALSE
2549,s613(4 1),4.5679043167062800,qLLzvLzQMQAkcdckmlljikomonopphsnataleqkakireqn,Vertex,3.166,qLLzvLzQMQAkcdckmlljikomonopphsnataleqkakireqn,2,16,2,1,FALSE
2550,s644(3 2),4.5685629719412400,pLLLvzwQMQQacffhlnljkmnnmoojkgkxcogfrjsoghw,Vertex,5.953,pLLLvzwQMQQacffhlnljkmnnmoojkgkxcogfrjsoghw,2,15,2,1,FALSE
2551,v1313(-5 1),4.5697715834641600,pLLLMMvMPMQcdgehfijlkmnmooohshmfjhlfjxlibrb,Vertex,2.886,pLLLMMvMPMQcdgehfijlkmnmooohshmfjhlfjxlibrb,2,15,2,1,FALSE
2552,s688(3 2),4.5698850110252200,pLLLvPLAAQQcddjkihkmnnlmmoopkrhapoagfcnofhj,Vertex,2.685,pLLLvPLAAQQcddjkihkmnnlmmoopkrhapoagfcnofhj,2,15,2,1,FALSE
2553,v1184(-4 1),4.5703868763035400,qLLvLMwAMQAkacghhklinlkommnppnkjlatejxwkukjrxr,Vertex,1.97,qLLvLMwAMQAkacghhklinlkommnppnkjlatejxwkukjrxr,2,16,2,1,FALSE
2554,s604(1 4),4.5709086264947500,BLAMvLzLvMwwPPQzQPQbcbdeihlomnpuswrstxxwywyzAzAhhjqxhedxxojqmundeqbwurptgwn,Vertex,1.141,qLLLvMLMPAQkacfikjhionmlpnnopnkgmtxdoltsoxidjj,2,27,2,1,FALSE
2555,s702(-3 2),4.5710155685759300,oLLLvMLPQQcacfhkjmmnnjklmnjkgqtxnvjkrnovn,Vertex,428.096,oLLLvMLPQQcacfhkjmmnnjklmnjkgqtxnvjkrnovn,3,14,3,1,TRUE
2556,s657(1 4),4.5724080417482500,qLLvvAQwQPPkacgfjiklnkmoonpppnkckdxxgqvlaqfsgb,Vertex,5.138,pLLLALwMLQQbefgfihjkolmonnohhmhiagaktjpeofr,2,16,2,1,TRUE
2557,v1262(-3 2),4.5724933648546800,qLLLLLPMPLQkcdghhgijmnmpmoppohshrvcrpqhrababgr,Vertex,0.571,pLLLLzMPLQQbegfjjljmlnomnnoxxqxxhqhhanvgngw,2,16,2,1,FALSE
2558,s750(-4 1),4.5726778574645900,pLLLLzLMPQQcdgfjmlkljoonmonhshjxhtaldowwsck,Vertex,0.793,pLLLLzLMPQQcdgfjmlkljoonmonhshjxhtaldowwsck,2,15,3,1,FALSE
2559,s611(-2 3),4.5726778574645900,oLLvLLAAQQcacghkihjmjmllnnjkjauianrrrsjak,Vertex,0.338,oLLvLLAAQQcacghkihjmjmllnnjkjauianrrrsjak,2,14,2,1,FALSE
2560,s879(-1 2),4.5732362812152200,pLvALLzLQQQbefghikmklmonoontqlivfdiwgfnnngw,Vertex,18.29,pLvALLzLQQQbefghikmklmonoontqlivfdiwgfnnngw,2,15,2,0,FALSE
2561,s732(-3 2),4.5736160839284300,pLvAvLPQAQPbefhjkikilmnnmootalvgmgqbqpjgfpr,Vertex,479.68,pLvAvLPQAQPbefhjkikilmnnmootalvgmgqbqpjgfpr,3,15,3,2,FALSE
2562,v1249(-5 1),4.5737661400581300,qLLvAPzwMMQkbegfjhklmmopomnophhhqhoxehogqvbkkw,Vertex,7.759,qLLvAPzwMMQkbegfjhklmmopomnophhhqhoxehogqvbkkw,2,16,2,2,FALSE
2563,v2678(1 2),4.5737661400581300,pLLvPLLQzQQcdggijjlinmnomootclgvttmrfosmopa,Vertex,29.879,pLLvPLLQzQQcdggijjlinmnomootclgvttmrfosmopa,2,15,2,1,TRUE
2564,s793(3 1),4.5741227775966800,pLLLLLLwQQQacfhjhikkonmmnoonkguqmmovuxvwdqg,Vertex,11.026,pLLLLLLwQQQacfhjhikkonmmnoonkguqmmovuxvwdqg,2,15,2,1,FALSE
2565,s626(-2 3),4.5748571742105700,pLLLLwvMQQQacfghmjnomllnmnonkwjawjkqjkwsbsw,Vertex,240.933,pLLLLwvMQQQacfghmjnomllnmnonkwjawjkqjkwsbsw,3,15,3,2,FALSE
2566,s572(-6 1),4.5752047497842600,sLAwLLvMwAPQQcbbdfiilnmnproorqqrhhkhjfcemobnhbfahio,Vertex,2.658,qLLLLLvQwQQkcdgihnjkjplomnnpphshjvhpttxfnkwrix,2,18,2,1,FALSE
2567,s764(3 2),4.5753925273302200,pLLLvLQPzQQacfllljmkknnmooojkgtddxkcwahrmmn,Vertex,12.818,pLLLvLQPzQQacfllljmkknnmooojkgtddxkcwahrmmn,2,15,2,1,FALSE
2568,v1191(5 1),4.5756103403414000,rLLvAzzzPQQPcbegfjlkojkmlpooqpqhhhqhhquhgksfbsxwr,Vertex,26.663,rLLvAzzzPQQPcbegfjlkojkmlpooqpqhhhqhhquhgksfbsxwr,2,17,2,1,FALSE
2569,s704(-3 2),4.5756510356379200,pLvLvQzQzQQcfkjijljkmmnonoollbwwgxgbhalgnsg,Vertex,1119.789,pLvLvQzQzQQcfkjijljkmmnonoollbwwgxgbhalgnsg,3,15,3,1,FALSE
2570,m410(2 3),4.5759277604061400,pLLzLLzMMQQaceigkmlnlkoonnojkxupgawpccptukj,Vertex,3.19,oLvLLvPQQQccfgjnmkmlljnmknllegutaqxuwuenj,2,15,2,1,TRUE
2571,s644(-4 3),4.5760858131099400,pLLLvPLPMQQbcghjjlnmkmolnnotsmjauqamtoncgcs,Vertex,5.618,pLLLvPLPMQQbcghjjlnmkmolnnotsmjauqamtoncgcs,2,15,2,1,TRUE
2572,s643(-5 1),4.5760858131099400,pLLzvPzPPQQcdcgijkionllnnmohsnvqpaqhckjgorw,Vertex,0.975,pLLzvPzPPQQcdcgijkionllnnmohsnvqpaqhckjgorw,2,15,2,1,TRUE
2573,s733(-5 1),4.5760858131099400,pLLLLLvPQQQcdgihjknkmnommoohshbvpuhefkfsrfj,Vertex,1073.508,pLLLLLvPQQQcdgihjknkmnommoohshbvpuhefkfsrfj,3,15,3,1,FALSE
2574,s732(-1 3),4.5760858131099400,pLvLvMzMQQQcfhijkkjknlmoonollgsgsnrvadfkkkb,Vertex,759.511,pLvLvMzMQQQcfhijkkjknlmoonollgsgsnrvadfkkkb,3,15,3,1,FALSE
2575,s701(4 1),4.5761749719750200,pLLLLLLMQAQacfhkhjmjjnmmonojkgxtaaokwhbvqnn,Vertex,1.827,pLLLLLLMQAQacfhkhjmjjnmmonojkgxtaaokwhbvqnn,2,15,2,1,FALSE
2576,s676(5 2),4.5763054636675400,pLLLvLMMMQQbegjiikkllommnnoxxmrwwxhxhabrgww,Vertex,3.645,pLLLvLMMMQQbegjiikkllommnnoxxmrwwxhxhabrgww,2,15,3,1,FALSE
2577,s611(1 4),4.5763147439109000,pLLLLLPwQMQacfhjlhinmkkooonjkgduhlmxqskhvnj,Vertex,1.084,pLLLLLPwQMQacfhjlhinmkkooonjkgduhlmxqskhvnj,2,15,2,1,FALSE
2578,s686(1 3),4.5765794376706700,pLLvLLMMQPQacghgmjijklnmooonkjafarwwrctvtvf,Vertex,11.499,pLLvLLMMQPQacghgmjijklnmooonkjafarwwrctvtvf,2,15,2,1,FALSE
2579,s626(-5 2),4.5767835924444000,pLLLvzQwMQQcddjiljhmknnmnoopkrhdmuojrrgrrpk,Vertex,787.068,pLLLvzQwMQQcddjiljhmknnmnoopkrhdmuojrrgrrpk,3,15,3,1,FALSE
2580,s763(1 3),4.5782135416537200,pLLvLLvQQQQacihijlokjlnmmoonkdalmcbcrbskkvb,Vertex,4.459,pLLvLLvQQQQacihijlokjlnmmoonkdalmcbcrbskkvb,2,15,2,1,TRUE
2581,v1268(5 1),4.5782204658665700,pLLLPLPvMQQcdgefjkkjnmmnoooqkqqkqqmfmfcqduj,Gadget and cliques,64.445,pLLLPLPvMQQcdgefjkkjnmmnoooqkqqkqqmfmfcqduj,2,15,2,1,FALSE
2582,s751(-3 2),4.5783825567322600,tLLzvzAAvQQMMkcdcgkjlknoomqnprrrsshsrvqpuuollbqotfofxn,Vertex,0.841,pLLLPvvQPQQacfehnmkjnlllooojkgvawcgknfvgphh,2,19,2,1,FALSE
2583,s616(1 4),4.5784249220305500,pLLvLLMAQQPacghkmhjkmjllnoojkjauaancnnjwahs,Vertex,1.5,pLLvLLMAQQPacghkmhjkmjllnoojkjauaancnnjwahs,2,15,2,1,FALSE
2584,s719(6 1),4.5785971307562500,qvLLAMzLLQQkdgfeihimmlpnpnoopsluklgfmmsgoocnjr,Vertex,10.158,qvLLAMzLLQQkdgfeihimmlpnpnoopsluklgfmmsgoocnjr,2,16,2,1,FALSE
2585,s682(1 3),4.5789585871551700,qLvLMLvMQAQkaegihmoljommpnnopjxgiktdwcvrwqkjon,Vertex,0.831,pLLLLvQAAQPcdeghijikmlmnmoohslgfjuvawffqchk,2,16,2,1,FALSE
2586,s682(4 1),4.5789817324399900,pLLvLPMPQzQcdgjghijmlllnooohsgrsojgqqlkxhfj,Vertex,3.239,pLLvLPMPQzQcdgjghijmlllnooohsgrsojgqqlkxhfj,2,15,2,1,FALSE
2587,v1313(-2 3),4.5790355625118900,pLLLvAPLQPQcdgjgklknklomoonhshxwepahxpxbipw,Vertex,0.678,pLLLvAPLQPQcdgjgklknklomoonhshxwepahxpxbipw,2,15,2,1,FALSE
2588,s755(3 2),4.5791767492248000,pLLLvLPMAQQacflmjhikjnmomoojkgtaxdooshbqbof,Vertex,22.315,pLLLvLPMAQQacflmjhikjnmomoojkgtaxdooshbqbof,2,15,3,2,FALSE
2589,s642(-4 3),4.5792302388588200,qLLvvLPQAMQkachmmkjlklolpnnopnkallxmngnhkukrsj,Vertex,2.171,pLLLvLMMPQQacflijljmmkkoonojkgtdxersfwwidkk,2,16,2,1,FALSE
2590,s746(-1 3),4.5793848765651800,oLLvvzPQQQccdglknjnklnmlkmhskiamcdhpqaqaj,Vertex,291.235,oLLvvzPQQQccdglknjnklnmlkmhskiamcdhpqaqaj,3,14,3,2,FALSE
2591,s597(1 4),4.5793858900880700,pLLvLLQLQQPacghljhlkmmmknoonkjatxxkcwkosuqw,Vertex,1.348,pLLvLLQLQQPacghljhlkmmmknoonkjatxxkcwkosuqw,2,15,2,1,FALSE
2592,s863(-1 3),4.5800342862777700,pLvLMMvPQQPaeghihkinmlnmnoojxggqktkcbbkkrxj,Vertex,17.363,pLvLMMvPQQPaeghihkinmlnmnoojxggqktkcbbkkrxj,2,15,2,1,TRUE
2593,v1183(-1 4),4.5804070357383500,rLLzvLvMAQQQccdcilmiknqlnqmppoqhsnealqcsqjjtkjokq,Vertex,1.672,qLLLzLAzAQAkacghgkkmlkmnnmoppnknxntpxjnaeuhgqw,2,17,2,1,FALSE
2594,s726(6 1),4.5805462912733800,rLLwPvvwQAQQcacdhgkolmlkoqnqppqjkaqqshwissmokocvf,Vertex,156.439,rLLwPvvwQAQQcacdhgkolmlkoqnqppqjkaqqshwissmokocvf,2,17,2,1,FALSE
2595,s591(5 2),4.5808068858245400,rLLLLLLLQMPQccdgghinolnkpqmoqqphshgvbppwsrqdkctmj,Vertex,0.879,pLLLLLMPLQQacfgjkimjololmnojkgjddmxktomrrwj,2,17,2,2,FALSE
2596,s616(4 3),4.5808078055795100,pLLLLAvQMMQacfgihjklmnlomnojkgjiiwwnkxvijrw,Vertex,3.028,pLLLLAvQMMQacfgihjklmnlomnojkgjiiwwnkxvijrw,2,15,2,1,FALSE
2597,v1498(1 3),4.5810889513301300,pLLvLMQvPQQacgfhkjjomnonlonnkjfatdmmqtxorss,Vertex,7.1,pLLvLMQvPQQacgfhkjjomnonlonnkjfatdmmqtxorss,2,15,2,1,TRUE
2598,v1191(-4 3),4.5811880805739500,rLLLvwQLQzMQcacfhlhjkjnmopqnppqnkgaqexjfxnhqxnkvj,Vertex,5.018,qLLLvLwQAQPkcdgklnkjknonmpoophshxxhplxqxgvqfsw,2,17,2,1,FALSE
2599,s719(-6 1),4.5817511495214800,qLLLvLAAAQPkbcgilklinmlompooptsmgxlxkqhkhfxeij,Vertex,6.746,qLLLvLAAAQPkbcgilklinmlompooptsmgxlxkqhkhfxeij,2,16,2,1,FALSE
2600,s709(-1 3),4.5820492811243900,pLvLMLvMQQQaegihmoljomkmnnojxgmktewcjrkbkjw,Vertex,12.214,pLvLMLvMQQQaegihmoljomkmnnojxgmktewcjrkbkjw,2,15,2,1,FALSE
2601,s840(-3 1),4.5822431608087400,pLLvvPPAQMQachhmmkjjlknlooonkmaxxxmfknqnxvj,Vertex,12.8,pLLvvPPAQMQachhmmkjjlknlooonkmaxxxmfknqnxvj,2,15,2,1,FALSE
2602,s686(-5 1),4.5823238972649900,qLLzvPLLQPQkcdcgjkimlmnpnoppohsnvmeqjfsnajsqdw,Vertex,1.852,pLLLLAMzMAQcdghfihkjllmnnoohshwwnchubwgatsr,2,16,2,1,FALSE
2603,s705(5 1),4.5824623405908800,rLALvvLMQzQQccbbeimkojopmqpnoqqqqnnbixxqkqvtxbcmr,Vertex,1.0,pLLLLMMLPAQcdghfjhkjmlnmooohshwwachhrwgouxt,2,17,2,1,FALSE
2604,s600(-4 3),4.5825596074883000,sLAvvLLAAMQAQbcbjinjklmqnomoprrrhxjjnirbldqgkjnrqqa,Vertex,0.836,qLvALALMPPMkadfgihjkmmnomlpopjaqjiiqsmuaqljhwj,2,18,2,1,FALSE
2605,s643(-5 2),4.5825670903599300,oLLLLLLMQQcacfhkhjmjjnmmlnjkgxtaaokwhbvjj,Vertex,0.557,oLLLLLLMQQcacfhkhjmjjnmmlnjkgxtaaokwhbvjj,2,14,2,1,FALSE
2606,s698(2 3),4.5829777939592900,pLvAvLMPPQQcfeghinnkllmnmoopmavrrupxxporrbs,Vertex,2.777,oLLvLMLAQQcacgihhjmnjmllnnjkjqauloqjgokqa,2,15,3,1,TRUE
2607,s699(2 3),4.5829777939592900,pLLLvLLAQQQacgijijnnllomnoojkcixmvncooarnel,Vertex,0.912,oLLLLwMAQPccefggiljkjlmmnnthdlgbdqahbjkij,2,15,2,1,FALSE
2608,s611(5 1),4.5834055794586400,qLLLvwMLQQAkbcgijkoinlmomlopptsmjpqhndgrknjfqw,Vertex,13.542,qLLLvwMLQQAkbcgijkoinlmomlopptsmjpqhndgrknjfqw,2,16,2,1,FALSE
2609,s730(3 2),4.5834603960196700,pLLLvMvMQQQbcggjinommonllmotsmwawauuwfbsjwk,Vertex,11.866,pLLLvMvMQQQbcggjinommonllmotsmwawauuwfbsjwk,2,15,2,1,FALSE
2610,s648(-3 2),4.5835532591211200,pLLLLLLPMQQbcghhjnnkomllnootsmnnxamhbosnnrc,Vertex,5.685,pLLLLLLPMQQbcghhjnnkomllnootsmnnxamhbosnnrc,2,15,2,1,FALSE
2611,s652(-1 3),4.5840586989634800,pLLvvLLQQQQachhkjollkjnomnojkauxlofcfkcbjko,Vertex,12.49,pLLvvLLQQQQachhkjollkjnomnojkauxlofcfkcbjko,2,15,2,1,FALSE
2612,m410(-6 1),4.5841040082686300,qLLLvLzQPQPkcdghknkmkjlomoppphshvihpqqannffdmq,Vertex,1650.762,qLLLvLzQPQPkcdghknkmkjlomoppphshvihpqqannffdmq,3,16,3,1,FALSE
2613,v1189(1 3),4.5847360768073400,pLLvLMLPPQQcdjiikhmmlkomoonhsffvinhmqqrskkr,Vertex,8.863,pLLvLMLPPQQcdjiikhmmlkomoonhsffvinhmqqrskkr,2,15,2,1,FALSE
2614,s690(-4 3),4.5851861409687000,pLLvLMMMPPQacgihkhjmjlmnooonkjqatumangulnro,Vertex,6.07,pLLvLMMMPPQacgihkhjmjlmnooonkjqatumangulnro,2,15,2,1,FALSE
2615,s645(1 4),4.5853769930026700,pLvzMMPzAPQccfihghjlmkononoqnhwrovlawomquhs,Vertex,2.617,pLvzMMPzAPQccfihghjlmkononoqnhwrovlawomquhs,2,15,3,2,FALSE
2616,s646(1 4),4.5853769930026700,pLLvAMLzAQQbeghfilmjnoonlnohhhxgohxacxdjkcx,Vertex,2.304,pLLvAMLzAQQbeghfilmjnoonlnohhhxgohxacxdjkcx,2,15,2,2,TRUE
2617,s659(4 1),4.5853769930026700,tLALvvAzMzQMQkbcbehlnmpkmprqspssrrhhjsvaqlwgggduqnqarn,Vertex,2.586,qLLzzPvMLQQkcdchijikpolonnonphsnwxaxuxxkpgohfj,2,19,2,2,FALSE
2618,s649(-1 4),4.5853769930026700,pLLLvwPMQQPccfhjlmmjkllmnoolnakattiuaakbchk,Vertex,3.038,pLLLvwPMQQPccfhjlmmjkllmnoolnakattiuaakbchk,2,15,2,1,FALSE
2619,s722(5 1),4.5859832386288900,qLLLvMvPQQPkcdgjhilmjnmlnpopphshlvsilmgcfvhjld,Gadget and cliques,89.434,qLLLvMvPQQPkcdgjhilmjnmlnpopphshlvsilmgcfvhjld,2,16,2,2,FALSE
2620,s783(-5 1),4.5864060490537100,qLLLMzLLwQQkcdgehilmjpomponpohshmfmhfftpsaawlh,Vertex,23.1,qLLLMzLLwQQkcdgehilmjpomponpohshmfmhfftpsaawlh,2,16,2,2,FALSE
2621,s648(7 1),4.5869897831794900,rLLLLvAAMLQQccdgilkmjlnlpqqoopqhshkdihpatbmdmocdk,Vertex,6.02,rLLLLvAAMLQQccdgilkmjlnlpqqoopqhshkdihpatbmdmocdk,2,17,2,1,FALSE
2622,s597(-1 4),4.5870400641531600,qLLvLMLQPPAkacjihmjhknllomnppnkqaaahhshrklwkhn,Vertex,17.007,qLLvLMLQPPAkacjihmjhknllomnppnkqaaahhshrklwkhn,2,16,2,1,FALSE
2623,s663(1 3),4.5870961784070800,oLLLwzPQwQccdegjijllikmmnnhslmeaudlujatwr,Vertex,0.878,oLLLwzPQwQccdegjijllikmmnnhslmeaudlujatwr,2,14,2,2,FALSE
2624,v1249(5 1),4.5875958474870400,qLLLPLPvPMQkcdefgjiionlpnoonphsdmgxmpxundexaej,Vertex,1.269,pLLLLAvQPMQcdgihfhklmknmooohshfjjwllrjpjlrg,2,16,2,2,FALSE
2625,v1281(5 1),4.5881523291065700,pLLLLPLPPPQcdghjhijmklomnoohshnmvnpmwbqwbit,Vertex,1.134,pLLLLPLPPPQcdghjhijmklomnoohshnmvnpmwbqwbit,2,15,2,1,FALSE
2626,s591(-2 3),4.5882796627231300,qLLLvPQvMQAkcdgjhjkjnnmoomnpphshmviiaedskfrclk,Vertex,4.483,pLLLLzzAPQQcdgfhljkmjnnnmoohshccmpdasrbbrsn,2,16,2,1,FALSE
2627,s847(-1 3),4.5884783232449800,pLLvvMLAQQQacihhkjjnmnooomnnkaaqxmrsvoqqhkn,Vertex,686.647,pLLvvMLAQQQacihhkjjnmnooomnnkaaqxmrsvoqqhkn,3,15,3,1,FALSE
2628,s730(6 1),4.5887042582738100,qLLLwPAwLMQkcdgfijhjkolmpnopphshaqpsqdqwpjnvvj,Vertex,31.92,qLLLwPAwLMQkcdgfijhjkolmpnopphshaqpsqdqwpjnvvj,2,16,2,1,FALSE
2629,s783(6 1),4.5893604390865400,rLLLvQMzAMPPcbcgihjhjlmknnpoqqqtsmjsaomaqjhqqjhtp,Vertex,3.458,qLLLwPLPwMQkcdgfhjijlkmpnpoophsharpllrrsxqivwo,2,17,2,1,FALSE
2630,s642(-3 4),4.5894263383005900,yLAwvvPvzAQPLQAPQbcbdkiqnonprttvvuqusxxwwxhhjhnnhdhldxnoamxgugiursc,Vertex,6.36,qLvLLMMzMQMkaehjhiiknonllnpopjxgakeaxjqobjohns,2,24,2,1,FALSE
2631,s905(-3 1),4.5895305460129400,pLLLvAzMMQQcdgfijikmnnmnomohshgfasaanswsefw,Vertex,702.373,pLLLvAzMMQQcdgfijikmnnmnomohshgfasaanswsefw,3,15,3,1,FALSE
2632,s611(5 2),4.5898129029537600,pLLLvwMLQQQbcgijkoinlmomlontsmjpqhndgrknjfj,Vertex,5.505,pLLLvwMLQQQbcgijkoinlmomlontsmjpqhndgrknjfj,2,15,2,1,FALSE
2633,s644(-5 2),4.5900211630213700,pLLLvPLPMQQbcghjjlnmkmolnnotsmjauqamtoccgcn,Vertex,7.083,pLLLvPLPMQQbcghjjlnmkmolnnotsmjauqamtoccgcn,2,15,3,1,FALSE
